name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/036C_16.wav06M';0.000000;3.463541e+01;3.530948e-02;3.336706e+01;3.426324e+01;3.589034e+01;2.523281e+00;4.046258e+01;4.789024e+01;6.081725e+00;8.221622e+00;3.881042e-01;5.434121e-01;1.870958e-01;3.780634e-01;5.030010e-01;3.159052e-01;6.206813e+00;1.398438e+00;3.041722e+00;1.677792e+00;9.810677e-02;9.467531e-01;2.572460e+01;4.765490e-01;1.756326e+01;5.509503e-01;5.828802e+00;1.691964e+00;-8.818681e+00;-1.906375e+00;1.555936e-02;1.031471e+00;7.413092e-01;1.004235e+00;1.071305e+01;2.361234e-01;1.378204e+01;4.649522e-01;3.353901e+01;3.676221e-01;6.299119e+02;3.235316e-01;1.455180e+03;1.884310e-01;-5.005019e+01;-1.505936e+00;1.551625e+03;1.863068e-01;1.187859e+03;1.941133e-01;-6.222535e+01;-1.069131e+00;2.483581e+03;7.575136e-02;1.145346e+03;4.406933e-01;-6.918415e+01;-9.152445e-01;-1.834969e+01;-3.872766e-01;2.795181e+01;4.194784e-01;4.243381e-02;5.443971e-01;-1.623932e-02;-7.476575e-01;1.146311e-01;8.673422e-01;3.041580e+01;3.176664e-01;1.805466e+01;5.431968e-01;3.274219e+00;3.013212e+00;-1.323621e+01;-1.227423e+00;-1.135832e+01;1.878083e+01;-6.372804e-03;1.317133e-02;5.026452e-02;3.125000e+00;2.222222e+00;3.500000e-01;1.200000e-01;8.000000e-02;3.000000e-02;-2.961811e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/037A_16.wav06M';0.000000;0;0;0;0;0;0;0;0;0;0;2.713975e-01;4.349382e-01;1.919376e-01;2.456402e-01;3.381632e-01;1.462256e-01;3.045154e+00;2.062264e+00;2.759859e+00;1.884133e+00;5.828732e-02;5.825793e-01;6.404617e+00;1.013951e+00;-3.036430e+00;-2.378716e+00;3.308706e-01;1.824786e+01;1.664430e+00;4.252954e+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.411833e+00;8.274574e+00;8.120522e-03;2.879976e-03;5.821772e-02;5.084746e+00;0;0;0;1.120000e+00;0;-4.265324e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/038A_16.wav06M';0.000000;3.590001e+01;4.115176e-02;3.424920e+01;3.588330e+01;3.722647e+01;2.977264e+00;6.581400e+01;9.117638e+01;9.317673e+00;3.534382e+00;3.423322e-01;7.327115e-01;1.427556e-01;2.474859e-01;5.174096e-01;3.746540e-01;4.111558e+00;3.463553e+00;3.989259e+00;2.827834e+00;7.911433e-02;1.111849e+00;8.843987e+00;1.633833e+00;3.758480e+00;3.006590e+00;9.205394e+00;1.055380e+00;-8.431057e+00;-2.060336e+00;1.243273e-02;8.220713e-01;5.773907e-01;7.263017e-01;1.123214e+01;2.084740e-01;1.128094e+01;6.928949e-01;2.900610e+01;2.799310e-01;6.827151e+02;2.393187e-01;1.339917e+03;1.570655e-01;-1.443564e+02;-5.916743e-01;1.718853e+03;1.704669e-01;1.094815e+03;2.726030e-01;-1.477413e+02;-5.268905e-01;2.564750e+03;8.271121e-02;1.186766e+03;4.497077e-01;-1.481475e+02;-5.212156e-01;-1.967107e+01;-2.765486e-01;2.755389e+01;2.604505e-01;5.818553e-02;3.498822e-01;-2.480766e-02;-7.558265e-01;1.599388e-01;6.855233e-01;2.662328e+01;2.904642e-01;1.617895e+01;5.838253e-01;1.496470e+01;6.851586e-01;-2.487060e+01;-8.468691e-01;-4.775995e-01;7.205148e+00;-2.729739e-03;8.291535e-03;4.298367e-02;3.716814e+00;7.142857e-01;4.275000e-01;2.308002e-01;7.600000e-01;5.119765e-01;-2.901764e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/038A_16.wav06M';0.000000;3.593419e+01;3.862013e-02;3.480878e+01;3.505791e+01;3.753420e+01;2.725414e+00;-6.347434e+00;0;1.202094e+01;0;3.840411e-01;6.738412e-01;1.692869e-01;3.262668e-01;5.087278e-01;3.394409e-01;4.009598e+00;3.116361e+00;4.723561e+00;2.491216e+00;1.030483e-01;1.071896e+00;1.446367e+01;1.007207e+00;1.343621e+01;8.042415e-01;1.273123e+01;8.478287e-01;-1.448038e+01;-1.391279e+00;1.464964e-02;1.061633e+00;5.719879e-01;8.101572e-01;1.165297e+01;1.629457e-01;1.558873e+01;3.034566e-01;3.305211e+01;1.655591e-01;6.764755e+02;1.949600e-01;1.371856e+03;1.552375e-01;-1.054506e+02;-8.638830e-01;1.770879e+03;1.897419e-01;1.015407e+03;2.529675e-01;-1.120614e+02;-7.265564e-01;2.625483e+03;5.030750e-02;1.238082e+03;4.806870e-01;-1.126454e+02;-7.194624e-01;-2.149005e+01;-2.058097e-01;2.956078e+01;2.137016e-01;5.599292e-02;4.577703e-01;-2.409898e-02;-6.217678e-01;1.528472e-01;8.678123e-01;2.704107e+01;2.058530e-01;2.069591e+01;4.461855e-01;2.042294e+01;4.192013e-01;-2.888518e+01;-6.504855e-01;-3.206859e+00;9.365192e+00;5.637478e-03;2.820248e-03;6.017307e-02;4.761905e+00;1.265823e+00;4.100000e-01;0;1.750000e-01;8.500000e-02;-2.695636e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/039A_16.wav06M';0.000000;3.495567e+01;3.090987e-02;3.413486e+01;3.449031e+01;3.599910e+01;1.864246e+00;3.254036e+02;0;-2.055558e+01;1.996162e+01;2.886822e-01;8.547050e-01;8.122136e-02;1.922564e-01;5.149280e-01;4.337067e-01;3.758366e+00;1.835348e+00;2.920522e+00;4.548486e+00;8.235645e-02;1.589835e+00;7.470791e+00;1.331577e+00;3.855892e+00;2.738914e+00;9.023433e+00;9.778215e-01;-7.078722e+00;-2.100805e+00;3.019492e-02;9.519202e-01;1.180720e+00;6.963950e-01;8.642706e+00;2.490680e-01;6.091865e-01;6.632404e+00;1.979024e+01;2.908362e-01;7.855189e+02;8.890227e-02;1.150559e+03;1.644442e-01;-1.628133e+02;-4.578184e-01;1.899580e+03;7.700423e-02;8.912161e+02;2.485029e-01;-1.645643e+02;-4.183761e-01;2.629793e+03;4.636547e-02;1.103808e+03;2.249121e-01;-1.641385e+02;-4.246052e-01;-1.370223e+01;-2.711138e-01;2.003360e+01;2.172730e-01;3.643277e-02;6.945200e-01;-3.094143e-02;-4.799460e-01;2.501473e-01;8.186350e-01;2.134056e+01;3.016642e-01;1.337395e+01;6.935015e-01;1.518623e+01;7.777200e-01;-3.024175e+01;-3.848851e-01;-3.905261e+00;1.139835e+01;-9.205512e-03;1.079656e-02;3.749288e-02;2.439024e+00;1.010101e+00;2.000000e-01;1.100000e-01;7.700000e-01;6.100000e-01;-3.192960e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/039A_16.wav06M';0.000000;0;0;0;0;0;0;0;0;0;0;2.564010e-01;6.683518e-01;1.356558e-01;2.119358e-01;3.363843e-01;2.007284e-01;4.634349e+00;2.511930e+00;6.127510e+00;3.333632e+00;5.626238e-02;1.132306e+00;-7.902691e-01;-8.491711e+00;-5.252482e+00;-1.428838e+00;7.610085e+00;1.005168e+00;-2.930818e+00;-4.427077e+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.172682e+00;5.350176e+00;-3.440103e-03;1.163874e-02;5.828047e-02;5.555556e+00;0;0;0;1.200000e+00;0;-4.176856e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/039A_16.wav06M';0.000000;0;0;0;0;0;0;0;0;0;0;8.567686e-03;1.042539e+00;6.414024e-03;6.586335e-03;6.753534e-03;3.395099e-04;1.982785e-01;0;4.204655e-02;0;4.731049e-04;3.540360e+00;-9.227598e+00;-3.554970e-01;3.349221e-01;9.553634e+00;-1.744013e+00;-1.761589e+00;6.101441e-01;4.936162e+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.576058e+00;3.031009e-01;6.120891e-02;4.153192e-02;3.087648e-04;0;0;0;0;1.430000e+00;0;-7.388693e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/039A_16.wav06M';0.000000;3.650671e+01;5.922038e-02;3.422424e+01;3.679303e+01;3.870346e+01;4.479221e+00;3.973506e+01;0;-9.924800e+01;0;2.913364e-01;7.273207e-01;8.706737e-02;2.268959e-01;4.968396e-01;4.097722e-01;4.378618e+00;2.463952e+00;9.600237e-01;2.184750e+00;8.928210e-02;7.694457e-01;1.883241e+01;6.909075e-01;-1.843555e+00;-7.823345e+00;8.708617e+00;5.836081e-01;3.287969e+00;2.525212e+00;6.409776e-02;9.279698e-01;1.424756e+00;5.356324e-01;5.161559e+00;6.587533e-01;-2.718922e+00;-3.983517e+00;1.119903e+01;1.178022e+00;5.856293e+02;3.253520e-01;1.395518e+03;7.847434e-02;-1.176024e+02;-7.731394e-01;1.575011e+03;9.249124e-02;1.156272e+03;1.502302e-01;-1.156037e+02;-7.429029e-01;2.439863e+03;6.890896e-02;1.141648e+03;2.345202e-01;-1.180580e+02;-7.057092e-01;-1.078319e+01;-5.447193e-01;2.041267e+01;2.358283e-01;3.463373e-02;4.639760e-01;-8.824878e-03;-1.283424e+00;1.532567e-01;2.256791e-01;2.983183e+01;1.956480e-01;-1.059996e+01;-1.478662e+00;1.131442e+01;5.882906e-01;4.823001e-01;1.695226e+01;-6.273971e+00;1.612740e+01;5.504821e-04;1.284441e-02;3.628738e-02;6.122449e+00;4.651163e+00;9.000000e-02;7.000000e-02;2.000000e-01;0;-3.530515e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/039A_16.wav06M';0.000000;3.596447e+01;3.428585e-02;3.496505e+01;3.533663e+01;3.757988e+01;2.614822e+00;-6.125726e+00;0;1.557178e+01;0;2.990291e-01;6.703026e-01;1.572445e-01;2.207190e-01;4.128550e-01;2.556105e-01;2.676825e+00;1.688778e+00;3.460853e+00;3.061030e+00;6.565401e-02;1.021013e+00;9.273807e+00;1.063395e+00;-1.591743e+00;-4.899049e+00;1.613247e+00;5.926076e+00;-5.361208e+00;-1.728544e+00;1.562641e-02;7.101746e-01;9.270660e-01;6.885855e-01;8.919494e+00;2.492450e-01;1.430361e+00;2.110811e+00;2.308660e+01;1.841369e-01;8.108766e+02;1.353712e-01;1.443671e+03;1.234737e-01;-1.724752e+02;-3.936780e-01;1.693220e+03;5.605689e-02;1.311705e+03;1.520475e-01;-1.743702e+02;-3.632227e-01;2.453942e+03;4.938685e-02;1.254828e+03;3.276262e-01;-1.757693e+02;-3.410627e-01;-9.369660e+00;-2.243454e-01;2.275569e+01;1.515646e-01;4.665111e-02;3.771093e-01;-9.405416e-03;-7.440780e-01;1.568903e-01;5.998663e-01;2.660777e+01;1.888569e-01;-1.278010e+00;-3.228733e+00;-9.816921e+00;-6.230427e-01;-2.217135e+01;-2.283743e-01;-3.170176e+00;9.463906e+00;4.025013e-03;-1.888785e-03;5.141379e-02;2.941176e+00;5.025126e-01;2.800000e-01;0;8.400000e-01;4.000000e-01;-3.516685e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/039A_16.wav06M';0.000000;3.713256e+01;3.799423e-02;3.583331e+01;3.674488e+01;3.846017e+01;2.626869e+00;2.153980e+01;0;2.704806e+01;0;3.217602e-01;8.110169e-01;1.075161e-01;2.059789e-01;6.815200e-01;5.740039e-01;2.863854e+00;1.893003e+00;2.584819e+00;1.669119e+00;7.901617e-02;1.135992e+00;8.212248e+00;1.438554e+00;3.987162e+00;2.207272e+00;-1.888108e+00;-6.798314e+00;-8.068046e+00;-1.940582e+00;2.329880e-02;8.203202e-01;1.082381e+00;7.174357e-01;6.988398e+00;4.228187e-01;5.134692e+00;1.222643e+00;2.794873e+01;1.405972e-01;7.822149e+02;9.138596e-02;1.489333e+03;1.591890e-01;-1.484541e+02;-5.687184e-01;1.717545e+03;1.412240e-01;1.236571e+03;1.367336e-01;-1.495818e+02;-5.382052e-01;2.503149e+03;6.706759e-02;1.067402e+03;2.144156e-01;-1.526184e+02;-4.944873e-01;-8.723422e+00;-6.966188e-01;1.907521e+01;1.775200e-01;5.643548e-02;3.115399e-01;-1.132365e-02;-2.078286e+00;2.066246e-01;3.575166e-01;2.373462e+01;2.283051e-01;6.450718e+00;1.640674e+00;-1.391535e+01;-1.017418e+00;-2.921150e+01;-4.068902e-01;-3.402926e+00;1.030553e+01;3.529866e-03;3.114418e-03;3.198441e-02;3.703704e+00;7.692308e-01;3.600000e-01;0;4.550000e-01;1.250000e-01;-3.261304e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/040A_16.wav06M';0.000000;3.035604e+01;1.101921e-03;3.032146e+01;3.035071e+01;3.039268e+01;7.122040e-02;1.117652e-02;0;0;0;3.600897e-01;5.038546e-01;1.746237e-01;3.280084e-01;5.114756e-01;3.368519e-01;2.623445e+00;1.345320e+00;4.249699e+00;1.191024e+00;9.000403e-02;8.201498e-01;4.846355e+00;1.680212e+00;-2.646807e+00;-3.118110e+00;4.703155e+00;2.079825e+00;-1.501782e+00;-4.497483e+00;6.772959e-03;2.227737e-01;4.341982e-01;2.835429e-01;6.479196e+00;3.761188e-01;-8.295318e+00;-2.663240e-01;1.848652e+01;2.495509e-01;5.666023e+02;1.686416e-01;1.487106e+03;1.152806e-01;-1.767344e+02;-3.503259e-01;1.505055e+03;6.162571e-02;1.147557e+03;1.476202e-01;-1.786379e+02;-3.158785e-01;2.460093e+03;3.017839e-02;9.206380e+02;9.089047e-02;-1.789580e+02;-3.100086e-01;-1.471746e+01;-3.355687e-01;2.472432e+01;2.857304e-01;5.241770e-02;3.545512e-01;-1.524253e-02;-1.992546e-01;1.133950e-01;4.024093e-01;2.196814e+01;2.109339e-01;6.528891e+00;5.447756e-01;7.983423e+00;6.036984e-01;-9.347523e+00;-2.633731e-01;3.234153e-01;5.944108e+00;1.566692e-02;3.948613e-03;9.493449e-02;4.687500e+00;1.694915e+00;6.000000e-02;0;2.500000e-01;4.000000e-02;-3.760689e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/040A_16.wav06M';0.000000;0;0;0;0;0;0;0;0;0;0;2.660492e-01;5.906324e-01;1.231356e-01;2.604531e-01;3.897139e-01;2.665783e-01;4.397371e+00;2.368249e+00;3.100629e+00;1.605850e+00;5.874104e-02;1.025181e+00;-1.571817e+00;-3.707079e+00;-4.520455e+00;-2.257874e+00;6.205687e+00;1.493308e+00;2.161744e+00;2.419950e+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.200486e+00;6.059683e+00;-9.040264e-04;7.140036e-03;6.099501e-02;4.511279e+00;0;0;0;1.270000e+00;0;-4.228527e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/040A_16.wav06M';0.000000;2.018945e+01;1.609575e-03;2.016560e+01;2.018979e+01;2.021336e+01;4.776001e-02;0;0;-2.653249e-02;0;2.679194e-01;6.519963e-01;1.114130e-01;2.183124e-01;4.430819e-01;3.316689e-01;6.130047e+00;3.701331e+00;2.272302e+00;2.957371e+00;9.025042e-02;1.393164e+00;3.415549e+00;3.679757e+00;-6.337138e-02;-1.543367e+02;3.298315e+00;3.265953e+00;-3.590944e+00;-5.316035e+00;0;0;4.956163e+00;0;8.941461e-01;2.275937e-01;-1.372853e+01;-1.672611e-03;2.326087e+01;2.228712e-02;5.829730e+02;7.044286e-02;1.347910e+03;3.161741e-02;-1.971453e+02;-1.223758e-01;1.511924e+03;4.540379e-02;1.068266e+03;1.371102e-02;-1.974988e+02;-1.104244e-01;2.568393e+03;2.790304e-02;8.461223e+02;1.472909e-02;-1.977046e+02;-1.043347e-01;-1.890438e+01;-2.257469e-02;2.022717e+01;7.819176e-02;6.026983e-02;1.848464e-02;-5.470403e-02;-4.368310e-02;2.937853e-01;7.508533e-02;2.552261e+01;4.930177e-02;2.470478e+01;2.944127e-03;-1.824135e+01;-3.149297e-02;-4.613048e+01;-3.487849e-02;-2.173484e+00;9.819958e+00;1.392270e-03;6.452057e-04;8.809370e-02;3.977273e+00;5.847954e-01;2.000000e-02;0;8.300000e-01;6.400000e-01;-3.647643e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/040A_16.wav06M';0.000000;0;0;0;0;0;0;0;0;0;0;2.245727e-01;5.927982e-01;1.097326e-01;1.904925e-01;3.385931e-01;2.288605e-01;4.629023e+00;3.157270e+00;3.147898e+00;1.775084e+00;4.670668e-02;1.023507e+00;-9.111375e-02;-7.627779e+01;-2.772244e+00;-3.983896e+00;7.992459e+00;1.330388e+00;9.526042e-01;7.283010e+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.671393e-01;5.151547e+00;-2.370412e-03;8.705373e-03;4.812248e-02;4.729730e+00;0;0;0;1.420000e+00;0;-4.398917e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/040A_16.wav06M';0.000000;3.814098e+01;3.639307e-03;3.806558e+01;3.814151e+01;3.817777e+01;1.121864e-01;2.926254e+00;0;2.318843e+00;6.446771e+00;3.615917e-01;7.840034e-01;1.112077e-01;2.203586e-01;7.543470e-01;6.431393e-01;6.794541e+00;4.980193e+00;3.086395e+00;2.438330e+00;9.425615e-02;1.479676e+00;4.834385e+00;2.955419e+00;1.191476e+01;5.725268e-01;1.372799e+01;7.376677e-01;-1.580729e+01;-1.464626e+00;1.520231e-02;5.050122e-01;1.066534e+00;8.141187e-01;1.201139e+01;2.684471e-01;1.943465e+01;4.791164e-02;3.057913e+01;7.476598e-02;6.684023e+02;1.549746e-01;1.134931e+03;8.519180e-02;-1.574868e+02;-4.929931e-01;1.860831e+03;1.286411e-01;7.332516e+02;4.541995e-01;-1.591623e+02;-4.511582e-01;2.706332e+03;1.015025e-01;1.100806e+03;2.687801e-01;-1.577143e+02;-4.695595e-01;-1.671267e+01;-4.726965e-01;2.088641e+01;4.068080e-01;6.543101e-02;5.490094e-01;-4.210292e-02;-3.264785e-01;2.599645e-01;8.290489e-01;1.930261e+01;4.175942e-01;1.239534e+01;1.859952e-01;2.799235e+01;1.926510e-01;-4.577876e+01;-2.265045e-01;-3.457379e+00;1.022109e+01;-1.792920e-02;8.471800e-03;3.332363e-02;5.882353e+00;2.222222e+00;9.999999e-02;0;3.300000e-01;0;-2.511809e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/041A_16.wav06M';0.000000;3.761321e+01;1.467901e-01;3.357615e+01;3.773443e+01;4.234880e+01;8.772652e+00;1.534252e+02;1.325769e+02;5.508470e+01;6.416547e+01;5.098041e-01;7.176456e-01;1.530232e-01;4.471887e-01;7.990730e-01;6.460499e-01;7.511631e+00;4.539260e+00;4.277613e+00;4.133269e+00;1.697973e-01;1.271029e+00;1.347953e+01;1.225443e+00;5.583614e+00;2.205588e+00;3.721089e+00;3.476887e+00;-1.700790e+01;-1.375006e+00;3.212458e-02;1.621781e+00;1.032067e+00;9.264901e-01;1.034719e+01;3.355735e-01;1.223076e+01;5.398379e-01;2.937039e+01;3.550088e-01;7.429859e+02;2.402207e-01;1.371104e+03;1.848086e-01;-1.135213e+02;-8.233435e-01;1.706136e+03;1.807330e-01;1.245204e+03;3.755884e-01;-1.128257e+02;-7.607964e-01;2.628841e+03;9.379218e-02;9.600146e+02;3.811725e-01;-1.147476e+02;-7.310420e-01;-1.727519e+01;-4.191795e-01;2.763126e+01;3.173943e-01;6.369986e-02;3.584484e-01;-2.964180e-02;-5.211961e-01;2.605332e-01;9.828188e-01;2.642552e+01;3.885803e-01;9.839746e+00;1.354321e+00;6.565650e-01;2.414800e+01;-3.510199e+01;-5.079355e-01;-1.270584e+00;7.811554e+00;6.711918e-04;5.757559e-03;8.128320e-02;3.152364e+00;1.590106e+00;3.055556e-01;1.662736e-01;3.033333e-01;4.808326e-01;-2.532727e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/041A_16.wav06M';0.000000;3.822389e+01;1.311102e-01;3.598165e+01;3.811307e+01;4.228683e+01;6.305187e+00;1.361857e+02;1.516143e+02;3.075508e+02;2.852922e+02;3.850082e-01;6.133427e-01;1.115970e-01;3.825544e-01;5.901792e-01;4.785822e-01;7.903800e+00;4.655485e+00;4.613056e+00;2.421265e+00;1.873609e-01;9.772248e-01;1.298240e+01;1.109083e+00;6.727612e+00;1.002651e+00;1.260801e+01;1.087413e+00;-2.474702e+01;-9.455799e-01;4.611572e-02;1.510928e+00;1.492899e+00;8.342098e-01;8.841413e+00;3.791477e-01;1.380619e+01;3.323189e-01;2.743338e+01;3.016823e-01;7.215286e+02;1.541558e-01;1.185805e+03;1.430287e-01;-1.416704e+02;-6.028907e-01;1.827501e+03;8.630248e-02;9.103536e+02;2.509482e-01;-1.450410e+02;-5.320722e-01;2.635596e+03;4.488635e-02;9.520101e+02;1.370341e-01;-1.446549e+02;-5.392324e-01;-1.680807e+01;-3.517267e-01;2.263048e+01;2.899865e-01;6.633911e-02;3.074053e-01;-3.699845e-02;-3.350883e-01;2.801949e-01;6.967728e-01;2.217354e+01;3.762770e-01;9.097092e+00;6.126359e-01;1.570031e+01;1.022889e+00;-4.518104e+01;-2.213528e-01;-5.895916e+00;1.346727e+01;2.396118e-02;-2.568290e-03;1.535008e-01;5.825243e+00;3.092784e+00;9.333333e-02;6.128259e-02;3.100000e-01;1.800000e-01;-2.858903e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/041A_16.wav06M';0.000000;0;0;0;0;0;0;0;0;0;0;1.644861e-02;2.197610e+00;6.397102e-03;6.553775e-03;6.714401e-03;3.172997e-04;7.796852e-02;0;-8.219853e-02;0;1.660930e-03;3.282505e+00;-8.177120e+00;-7.206817e-01;1.438385e-01;1.575545e+01;-1.416076e+00;-2.337059e+00;-9.024295e-01;-4.617648e+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.121913e+00;4.786747e-01;5.955561e-02;3.927321e-02;1.199802e-03;3.424658e-01;0;0;0;2.860000e+00;0;-6.342172e+01
'../Datasets/UltraSuite/core-uxssd/core/06M/BL1/041A_16.wav06M';0.000000;3.456798e+01;1.202371e-01;3.108520e+01;3.225248e+01;4.043295e+01;9.347750e+00;6.558234e+01;4.987526e+01;-1.019513e+01;2.626021e+01;4.779863e-01;1.008988e+00;2.212396e-01;3.286004e-01;4.973696e-01;2.761300e-01;5.714091e+00;5.297694e+00;1.251896e+01;3.571903e+00;2.302625e-01;1.862771e+00;1.272710e+01;6.735781e-01;4.603998e+00;2.243714e+00;2.014550e+00;5.677140e+00;-2.365215e+00;-4.587724e+00;3.912589e-02;7.563578e-01;2.138781e+00;5.482567e-01;4.620047e+00;5.476484e-01;1.124950e+01;7.228110e-01;2.142826e+01;4.740070e-01;7.845059e+02;1.950423e-01;1.419560e+03;1.262974e-01;-1.392741e+02;-6.026132e-01;1.658489e+03;9.327863e-02;1.343604e+03;2.864808e-01;-1.378476e+02;-5.954599e-01;2.501704e+03;6.181664e-02;9.583383e+02;1.144977e-01;-1.381099e+02;-5.928575e-01;-9.627334e+00;-7.418216e-01;1.729854e+01;5.732173e-01;3.362009e-02;6.202171e-01;-1.948934e-02;-7.228530e-01;4.977680e-01;1.308833e+00;1.655168e+01;4.719581e-01;1.416299e+00;9.392807e+00;7.089608e+00;1.533866e+00;-1.126125e+01;-8.856968e-01;-7.907085e+00;1.542074e+01;1.285373e-02;-2.041936e-03;1.076003e-01;1.333333e+00;3.448276e+00;8.800000e-02;1.469694e-02;1.500000e-01;6.244998e-02;-2.615513e+01
